,uid,latitude,longitude,date,split,geometry,index_right,index,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME_y,median_household_income,median_family_income,total_pop_race,poverty,total_pop,white,black,asian,hispanic_latino,aian,nhpi,other,multi,state,county,tract,poverty_rate,percent_white,percent_black,percent_asian,percent_nonwhite,percent_hispanic_latino,percent_aian,percent_nhpi,percent_other,percent_multi,poverty_rate_state,percent_white_state,percent_black_state,percent_asian_state,percent_aian_state,percent_nhpi_state,percent_other_state,percent_multi_state,percent_hispanic_latino_state,percent_nonwhite_state,NAME,median_household_income_state_overall,median_family_income_state_overall,total_pop_race_state_overall,poverty_state_overall,total_pop_state_overall,white_state_overall,black_state_overall,asian_state_overall,hispanic_latino_state_overall,aian_state_overall,nhpi_state_overall,other_state_overall,multi_state_overall,poverty_rate_bin,percent_white_bin,percent_black_bin,percent_asian_bin,percent_aian_bin,percent_nhpi_bin,percent_other_bin,percent_multi_bin,percent_hispanic_latino_bin,percent_nonwhite_bin,missing_pop,low_income
3209,uied,35.51,-79.0969838526309,2018-07-19,test,POINT (-79.0969838526309 35.51),20276.0,1933.0,37,105,030702,37105030702,307.02,Census Tract 307.02,G5020,S,118059291.0,1594381.0,+35.4940347,-079.0534716,"Census Tract 307.02, Lee County, North Carolina",50227.0,66016.0,4394.0,406.0,4394.0,3686.0,480.0,69.0,363.0,2.0,0.0,64.0,93.0,37,105,030702,0.0923987255348202,0.838871187983614,0.10923987255348203,0.01570323167956304,0.16112881201638599,0.08261265361857077,0.0004551661356395084,0.0,0.01456531634046427,0.02116522530723714,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,1
3210,uioa,39.7469388888889,-87.0759805555555,2018-08-06,train,POINT (-87.0759805555555 39.7469388888889),51711.0,1298.0,18,121,030400,18121030400,304,Census Tract 304,G5020,S,422920326.0,8992859.0,+39.6821742,-087.1519424,"Census Tract 304, Parke County, Indiana",58534.0,66583.0,4834.0,602.0,4834.0,4516.0,0.0,0.0,0.0,117.0,0.0,0.0,201.0,18,121,030400,0.12453454695904013,0.9342159702110053,0.0,0.0,0.06578402978899463,0.0,0.024203558129913115,0.0,0.0,0.041580471659081505,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,1,0,0,1,0,0,0,1
3211,uism,35.8894624756028,-78.9935184225683,2020-01-09,test,POINT (-78.9935184225683 35.8894624756028),18994.0,651.0,37,063,002019,37063002019,20.19,Census Tract 20.19,G5020,S,20478461.0,568051.0,+35.8887407,-078.9888094,"Census Tract 20.19, Durham County, North Carolina",75931.0,124537.0,5064.0,302.0,5064.0,3892.0,731.0,381.0,57.0,0.0,0.0,13.0,47.0,37,063,002019,0.05963665086887836,0.768562401263823,0.14435229067930488,0.07523696682464455,0.23143759873617695,0.011255924170616114,0.0,0.0,0.0025671406003159557,0.009281200631911532,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,1,0,0,0,0,0,0,0,0
3212,uiyh,35.6931205111025,-79.187497310884,2017-05-17,train,POINT (-79.187497310884 35.6931205111025),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
3213,ujas,35.7190432136278,-79.1393486990115,2018-07-16,train,POINT (-79.13934869901151 35.7190432136278),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
3214,ujdj,35.9039038241168,-79.1090996878009,2019-03-19,train,POINT (-79.10909968780091 35.9039038241168),18723.0,380.0,37,135,010701,37135010701,107.01,Census Tract 107.01,G5020,S,20477897.0,191171.0,+35.9202171,-079.1185866,"Census Tract 107.01, Orange County, North Carolina",109485.0,131111.0,2274.0,184.0,2274.0,1556.0,540.0,16.0,217.0,24.0,0.0,80.0,58.0,37,135,010701,0.08091468777484609,0.6842568161829375,0.23746701846965698,0.007036059806508356,0.31574318381706246,0.09542656112576957,0.010554089709762533,0.0,0.03518029903254178,0.025505716798592787,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,1,0,1,1,0,0
3215,ujdk,39.8055,-76.05611,2021-07-22,test,POINT (-76.05611 39.8055),30637.0,2947.0,42,071,014602,42071014602,146.02,Census Tract 146.02,G5020,S,143980848.0,2495925.0,+39.8172821,-076.0814076,"Census Tract 146.02, Lancaster County, Pennsylvania",70282.0,71703.0,8080.0,1007.0,8080.0,8045.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,42,071,014602,0.12462871287128713,0.9956683168316832,0.0027227722772277226,0.0,0.004331683168316832,0.0,0.0,0.0,0.0,0.0016089108910891088,0.11959920000397792,0.7980483267693352,0.12211424549149144,0.030980270194210638,0.0019295997156271564,0.00034885889501186384,0.020211395998964137,0.02636730293535956,0.07015937196344414,0.2019516732306648,Pennsylvania,61744.0,78521.0,12791530.0,1406077.0,12791530.0,10300602.0,1430664.0,436324.0,935216.0,24691.0,4198.0,275177.0,319874.0,1,1,0,0,0,0,0,0,0,0,0,1
3216,ujky,39.7469388888889,-87.0759805555555,2019-08-05,train,POINT (-87.0759805555555 39.7469388888889),51711.0,1298.0,18,121,030400,18121030400,304,Census Tract 304,G5020,S,422920326.0,8992859.0,+39.6821742,-087.1519424,"Census Tract 304, Parke County, Indiana",58534.0,66583.0,4834.0,602.0,4834.0,4516.0,0.0,0.0,0.0,117.0,0.0,0.0,201.0,18,121,030400,0.12453454695904013,0.9342159702110053,0.0,0.0,0.06578402978899463,0.0,0.024203558129913115,0.0,0.0,0.041580471659081505,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,1,0,0,1,0,0,0,1
3217,ujmd,38.9353,-121.408,2018-08-21,train,POINT (-121.408 38.9353),35935.0,722.0,06,061,021322,06061021322,213.22,Census Tract 213.22,G5020,S,258653359.0,119890.0,+38.8412698,-121.3654158,"Census Tract 213.22, Placer County, California",121614.0,131265.0,20899.0,1783.0,20899.0,13394.0,589.0,4737.0,3034.0,17.0,312.0,584.0,1266.0,06,061,021322,0.08531508684626059,0.6408919087037658,0.028183166658691805,0.22666156275419877,0.3591080912962343,0.14517441025886407,0.0008134360495717499,0.014928943968610938,0.027943920761758934,0.06057706110340208,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,1,0,1,0,1,0,1,0,0,0,0
3218,ujnq,35.6430316752174,-79.2805318976849,2020-03-11,train,POINT (-79.2805318976849 35.6430316752174),19434.0,1091.0,37,037,020600,37037020600,206,Census Tract 206,G5020,S,303367193.0,2361346.0,+35.6003231,-079.2898170,"Census Tract 206, Chatham County, North Carolina",52431.0,56970.0,5187.0,679.0,5187.0,4117.0,869.0,134.0,303.0,0.0,0.0,1.0,66.0,37,037,020600,0.13090418353576247,0.7937150568729516,0.1675342201657991,0.02583381530749952,0.2062849431270484,0.05841526894158473,0.0,0.0,0.000192789666473877,0.012724117987275883,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,1,0,0,0,0,0,0,0,1
3219,ujpy,36.13,-79.1113691155209,2020-07-23,train,POINT (-79.1113691155209 36.13),20193.0,1850.0,37,135,010901,37135010901,109.01,Census Tract 109.01,G5020,S,89407738.0,819073.0,+36.0969256,-079.0209229,"Census Tract 109.01, Orange County, North Carolina",72691.0,95809.0,5773.0,337.0,5773.0,4961.0,398.0,82.0,1060.0,0.0,0.0,305.0,27.0,37,135,010901,0.05837519487268318,0.8593452277845142,0.06894162480512732,0.01420405335181015,0.1406547722154859,0.18361337259657023,0.0,0.0,0.05283214966222068,0.0046769443963277325,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,1,0,1,0,0,0
3220,ujtp,35.44,-78.8754515387286,2019-08-14,train,POINT (-78.8754515387286 35.44),20078.0,1735.0,37,085,071101,37085071101,711.01,Census Tract 711.01,G5020,S,111214444.0,1257200.0,+35.4586669,-078.9456639,"Census Tract 711.01, Harnett County, North Carolina",46118.0,58571.0,3677.0,571.0,3677.0,2763.0,427.0,9.0,667.0,0.0,0.0,438.0,40.0,37,085,071101,0.15528963829208595,0.7514277943976068,0.11612727767201524,0.0024476475387544194,0.24857220560239326,0.18139787870546642,0.0,0.0,0.11911884688604842,0.010878433505575198,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,1,1,0,0,0,0,1,0,1,0,0,1
3221,ukfm,40.7201033333333,-85.1058325,2018-07-16,train,POINT (-85.10583250000001 40.7201033333333),51116.0,703.0,18,179,040300,18179040300,403,Census Tract 403,G5020,S,208522932.0,1298994.0,+40.6953555,-085.1223303,"Census Tract 403, Wells County, Indiana",72417.0,92712.0,4228.0,141.0,4228.0,4146.0,42.0,38.0,55.0,0.0,0.0,2.0,0.0,18,179,040300,0.033349101229895935,0.9806054872280038,0.009933774834437087,0.008987701040681173,0.019394512771996216,0.013008514664143803,0.0,0.0,0.0004730368968779565,0.0,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
3222,ukgd,35.9018230276642,-79.092446043133,2018-02-21,train,POINT (-79.09244604313299 35.9018230276642),18728.0,385.0,37,135,010704,37135010704,107.04,Census Tract 107.04,G5020,S,19389933.0,676162.0,+35.8845127,-079.1088116,"Census Tract 107.04, Orange County, North Carolina",59217.0,78180.0,5415.0,424.0,5415.0,4126.0,679.0,350.0,413.0,0.0,0.0,33.0,227.0,37,135,010704,0.07830101569713759,0.7619575253924284,0.12539242843951987,0.06463527239150507,0.23804247460757155,0.07626962142197599,0.0,0.0,0.006094182825484765,0.04192059095106186,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,1,0,0,0,1,0,0,0,0
3223,uklg,40.7201033333333,-85.1058325,2019-07-01,train,POINT (-85.10583250000001 40.7201033333333),51116.0,703.0,18,179,040300,18179040300,403,Census Tract 403,G5020,S,208522932.0,1298994.0,+40.6953555,-085.1223303,"Census Tract 403, Wells County, Indiana",72417.0,92712.0,4228.0,141.0,4228.0,4146.0,42.0,38.0,55.0,0.0,0.0,2.0,0.0,18,179,040300,0.033349101229895935,0.9806054872280038,0.009933774834437087,0.008987701040681173,0.019394512771996216,0.013008514664143803,0.0,0.0,0.0004730368968779565,0.0,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
3224,uklv,46.16806,-69.00125,2017-08-14,train,POINT (-69.00125 46.16806),57052.0,168.0,23,021,960302,23021960302,9603.02,Census Tract 9603.02,G5020,S,7801114445.0,951400959.0,+45.9935053,-069.2470263,"Census Tract 9603.02, Piscataquis County, Maine",59938.0,72708.0,516.0,18.0,516.0,504.0,0.0,0.0,29.0,0.0,0.0,12.0,0.0,23,021,960302,0.03488372093023256,0.9767441860465116,0.0,0.0,0.023255813953488372,0.0562015503875969,0.0,0.0,0.023255813953488372,0.0,0.11645478285189638,0.9416622014010028,0.013993767029965982,0.010047430302308697,0.009172386472412563,0.0003431143167719442,0.002575794900014075,0.022205305577523964,0.015949831437712517,0.05833779859899722,Maine,57918.0,73756.0,1335492.0,142516.0,1335492.0,1259522.0,18468.0,15109.0,22100.0,8660.0,396.0,3541.0,29796.0,0,1,0,0,0,0,1,0,1,0,0,1
3225,uksz,35.79,-79.0292594190935,2019-05-16,train,POINT (-79.02925941909351 35.79),18887.0,544.0,37,037,020702,37037020702,207.02,Census Tract 207.02,G5020,S,230213843.0,33321504.0,+35.6676277,-079.0132905,"Census Tract 207.02, Chatham County, North Carolina",65486.0,91351.0,3996.0,309.0,3996.0,3480.0,350.0,42.0,357.0,0.0,0.0,99.0,25.0,37,037,020702,0.07732732732732733,0.8708708708708709,0.08758758758758758,0.010510510510510511,0.12912912912912913,0.08933933933933934,0.0,0.0,0.024774774774774775,0.006256256256256257,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
3226,ukyk,35.662114403873,-79.2450877963373,2019-09-04,train,POINT (-79.2450877963373 35.662114403873),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
3227,ukyo,35.6750225257668,-79.2211123581872,2020-05-15,test,POINT (-79.2211123581872 35.6750225257668),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
3228,uleb,35.719229516418,-79.1390026617598,2018-06-11,train,POINT (-79.1390026617598 35.719229516418),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
3229,ullh,40.7024915402778,-85.935575,2019-08-19,train,POINT (-85.935575 40.7024915402778),51799.0,1386.0,18,169,102900,18169102900,1029,Census Tract 1029,G5020,S,229289887.0,12284556.0,+40.7131582,-085.8198659,"Census Tract 1029, Wabash County, Indiana",61746.0,66290.0,3380.0,133.0,3380.0,3316.0,22.0,26.0,21.0,0.0,0.0,16.0,0.0,18,169,102900,0.039349112426035504,0.9810650887573964,0.00650887573964497,0.007692307692307693,0.01893491124260355,0.00621301775147929,0.0,0.0,0.004733727810650888,0.0,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,1
3230,ulnh,35.74,-79.02,2021-06-17,train,POINT (-79.02 35.74),18887.0,544.0,37,037,020702,37037020702,207.02,Census Tract 207.02,G5020,S,230213843.0,33321504.0,+35.6676277,-079.0132905,"Census Tract 207.02, Chatham County, North Carolina",65486.0,91351.0,3996.0,309.0,3996.0,3480.0,350.0,42.0,357.0,0.0,0.0,99.0,25.0,37,037,020702,0.07732732732732733,0.8708708708708709,0.08758758758758758,0.010510510510510511,0.12912912912912913,0.08933933933933934,0.0,0.0,0.024774774774774775,0.006256256256256257,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
3231,ulub,35.9049597506748,-79.1175507910652,2019-08-22,train,POINT (-79.1175507910652 35.9049597506748),18723.0,380.0,37,135,010701,37135010701,107.01,Census Tract 107.01,G5020,S,20477897.0,191171.0,+35.9202171,-079.1185866,"Census Tract 107.01, Orange County, North Carolina",109485.0,131111.0,2274.0,184.0,2274.0,1556.0,540.0,16.0,217.0,24.0,0.0,80.0,58.0,37,135,010701,0.08091468777484609,0.6842568161829375,0.23746701846965698,0.007036059806508356,0.31574318381706246,0.09542656112576957,0.010554089709762533,0.0,0.03518029903254178,0.025505716798592787,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,1,0,1,1,0,0
3232,umac,40.090275,-76.873132,2018-05-21,test,POINT (-76.873132 40.090275),29757.0,2067.0,42,133,020320,42133020320,203.20,Census Tract 203.20,G5020,S,164317890.0,2224797.0,+40.0471142,-076.9528017,"Census Tract 203.20, York County, Pennsylvania",73068.0,79797.0,7528.0,367.0,7528.0,7435.0,10.0,14.0,38.0,0.0,0.0,4.0,65.0,42,133,020320,0.04875132837407014,0.9876461211477152,0.001328374070138151,0.0018597236981934113,0.012353878852284804,0.005047821466524973,0.0,0.0,0.0005313496280552603,0.00863443145589798,0.11959920000397792,0.7980483267693352,0.12211424549149144,0.030980270194210638,0.0019295997156271564,0.00034885889501186384,0.020211395998964137,0.02636730293535956,0.07015937196344414,0.2019516732306648,Pennsylvania,61744.0,78521.0,12791530.0,1406077.0,12791530.0,10300602.0,1430664.0,436324.0,935216.0,24691.0,4198.0,275177.0,319874.0,0,1,0,0,0,0,0,0,0,0,0,0
